Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,
05-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,133,123,5,261,
05-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
05-07-2022,Lok Ma Chau,Departure,0,0,0,0,
05-07-2022,Man Kam To,Arrival,0,0,0,0,
05-07-2022,Man Kam To,Departure,0,0,0,0,
05-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
05-07-2022,Sha Tau Kok,Departure,0,0,0,0,
05-07-2022,Shenzhen Bay,Arrival,1052,145,29,1226,
05-07-2022,Shenzhen Bay,Departure,638,719,13,1370,
05-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
05-07-2022,China Ferry Terminal,Departure,0,0,0,0,
05-07-2022,Harbour Control,Arrival,0,0,0,0,
05-07-2022,Harbour Control,Departure,0,0,0,0,
05-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
05-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
05-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
05-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
06-07-2022,Airport,Arrival,1923,1151,149,3223,
06-07-2022,Airport,Departure,2587,497,160,3244,
06-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
06-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
06-07-2022,Hung Hom,Arrival,0,0,0,0,
06-07-2022,Hung Hom,Departure,0,0,0,0,
06-07-2022,Lo Wu,Arrival,0,0,0,0,
06-07-2022,Lo Wu,Departure,0,0,0,0,
06-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
06-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
06-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
06-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
06-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,181,17,47,245,
06-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,116,135,10,261,
06-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
06-07-2022,Lok Ma Chau,Departure,0,0,0,0,
06-07-2022,Man Kam To,Arrival,0,0,0,0,
06-07-2022,Man Kam To,Departure,0,0,0,0,
06-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
06-07-2022,Sha Tau Kok,Departure,0,0,0,0,
06-07-2022,Shenzhen Bay,Arrival,1114,150,29,1293,
06-07-2022,Shenzhen Bay,Departure,933,482,9,1424,
06-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
06-07-2022,China Ferry Terminal,Departure,0,0,0,0,
06-07-2022,Harbour Control,Arrival,0,0,0,0,
06-07-2022,Harbour Control,Departure,0,0,0,0,
06-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
06-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
06-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
06-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
07-07-2022,Airport,Arrival,1851,646,115,2612,
07-07-2022,Airport,Departure,2719,457,134,3310,
07-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
07-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
07-07-2022,Hung Hom,Arrival,0,0,0,0,
07-07-2022,Hung Hom,Departure,0,0,0,0,
07-07-2022,Lo Wu,Arrival,0,0,0,0,
07-07-2022,Lo Wu,Departure,0,0,0,0,
07-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
07-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
07-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
07-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
07-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,158,15,35,208,
07-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,151,126,4,281,
07-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
07-07-2022,Lok Ma Chau,Departure,0,0,0,0,
07-07-2022,Man Kam To,Arrival,0,0,0,0,
07-07-2022,Man Kam To,Departure,0,0,0,0,
07-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
07-07-2022,Sha Tau Kok,Departure,0,0,0,0,
07-07-2022,Shenzhen Bay,Arrival,1051,114,12,1177,
07-07-2022,Shenzhen Bay,Departure,853,608,16,1477,
07-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
07-07-2022,China Ferry Terminal,Departure,0,0,0,0,
07-07-2022,Harbour Control,Arrival,0,0,0,0,
07-07-2022,Harbour Control,Departure,0,0,0,0,
07-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
07-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
07-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
07-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
08-07-2022,Airport,Arrival,2887,1000,203,4090,
08-07-2022,Airport,Departure,4263,546,171,4980,
08-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
08-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
08-07-2022,Hung Hom,Arrival,0,0,0,0,
08-07-2022,Hung Hom,Departure,0,0,0,0,
08-07-2022,Lo Wu,Arrival,0,0,0,0,
08-07-2022,Lo Wu,Departure,0,0,0,0,
08-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
08-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
08-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
08-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
08-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,151,15,62,228,
08-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,178,143,9,330,
08-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
08-07-2022,Lok Ma Chau,Departure,0,0,0,0,
08-07-2022,Man Kam To,Arrival,0,0,0,0,
08-07-2022,Man Kam To,Departure,0,0,0,0,
08-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
08-07-2022,Sha Tau Kok,Departure,0,0,0,0,
08-07-2022,Shenzhen Bay,Arrival,1145,187,12,1344,
08-07-2022,Shenzhen Bay,Departure,1129,717,11,1857,
08-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
08-07-2022,China Ferry Terminal,Departure,0,0,0,0,
08-07-2022,Harbour Control,Arrival,0,0,0,0,
08-07-2022,Harbour Control,Departure,0,0,0,0,
08-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
08-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
08-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
08-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
09-07-2022,Airport,Arrival,2478,1060,207,3745,
09-07-2022,Airport,Departure,3697,545,223,4465,
09-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
09-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
09-07-2022,Hung Hom,Arrival,0,0,0,0,
09-07-2022,Hung Hom,Departure,0,0,0,0,
09-07-2022,Lo Wu,Arrival,0,0,0,0,
09-07-2022,Lo Wu,Departure,0,0,0,0,
09-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
09-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
09-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
09-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
09-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,132,13,97,242,
09-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,163,111,7,281,
09-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
09-07-2022,Lok Ma Chau,Departure,0,0,0,0,
09-07-2022,Man Kam To,Arrival,0,0,0,0,
09-07-2022,Man Kam To,Departure,0,0,0,0,
09-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
09-07-2022,Sha Tau Kok,Departure,0,0,0,0,
09-07-2022,Shenzhen Bay,Arrival,1033,214,23,1270,
09-07-2022,Shenzhen Bay,Departure,1013,758,21,1792,
09-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
09-07-2022,China Ferry Terminal,Departure,0,0,0,0,
09-07-2022,Harbour Control,Arrival,0,0,0,0,
09-07-2022,Harbour Control,Departure,0,0,0,0,
09-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
09-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
09-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
09-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
10-07-2022,Airport,Arrival,4025,1252,238,5515,
10-07-2022,Airport,Departure,4032,419,168,4619,
10-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
10-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
10-07-2022,Hung Hom,Arrival,0,0,0,0,
10-07-2022,Hung Hom,Departure,0,0,0,0,
10-07-2022,Lo Wu,Arrival,0,0,0,0,
10-07-2022,Lo Wu,Departure,0,0,0,0,
10-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
10-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
10-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
10-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
10-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,243,19,46,308,
10-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,190,101,6,297,
10-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
10-07-2022,Lok Ma Chau,Departure,0,0,0,0,
10-07-2022,Man Kam To,Arrival,0,0,0,0,
10-07-2022,Man Kam To,Departure,0,0,0,0,
10-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
10-07-2022,Sha Tau Kok,Departure,0,0,0,0,
10-07-2022,Shenzhen Bay,Arrival,1544,296,28,1868,
10-07-2022,Shenzhen Bay,Departure,1058,834,17,1909,
10-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
10-07-2022,China Ferry Terminal,Departure,0,0,0,0,
10-07-2022,Harbour Control,Arrival,0,0,0,0,
10-07-2022,Harbour Control,Departure,0,0,0,0,
10-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
10-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
10-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
10-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
11-07-2022,Airport,Arrival,2369,1149,175,3693,
11-07-2022,Airport,Departure,2104,500,135,2739,
11-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
11-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
11-07-2022,Hung Hom,Arrival,0,0,0,0,
11-07-2022,Hung Hom,Departure,0,0,0,0,
11-07-2022,Lo Wu,Arrival,0,0,0,0,
11-07-2022,Lo Wu,Departure,0,0,0,0,
11-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
11-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
11-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
11-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
11-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,131,25,46,202,
11-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,145,98,10,253,
11-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
11-07-2022,Lok Ma Chau,Departure,0,0,0,0,
11-07-2022,Man Kam To,Arrival,0,0,0,0,
11-07-2022,Man Kam To,Departure,0,0,0,0,
11-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
11-07-2022,Sha Tau Kok,Departure,0,0,0,0,
11-07-2022,Shenzhen Bay,Arrival,965,165,25,1155,
11-07-2022,Shenzhen Bay,Departure,1114,683,10,1807,
11-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
11-07-2022,China Ferry Terminal,Departure,0,0,0,0,
11-07-2022,Harbour Control,Arrival,0,0,0,0,
11-07-2022,Harbour Control,Departure,0,0,0,0,
11-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
11-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
11-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
11-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
12-07-2022,Airport,Arrival,2602,1087,170,3859,
12-07-2022,Airport,Departure,3230,595,180,4005,
12-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
12-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
12-07-2022,Hung Hom,Arrival,0,0,0,0,
12-07-2022,Hung Hom,Departure,0,0,0,0,
12-07-2022,Lo Wu,Arrival,0,0,0,0,
12-07-2022,Lo Wu,Departure,0,0,0,0,
12-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
12-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
12-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
12-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
12-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,151,18,47,216,
12-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,141,79,2,222,
12-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
12-07-2022,Lok Ma Chau,Departure,0,0,0,0,
12-07-2022,Man Kam To,Arrival,0,0,0,0,
12-07-2022,Man Kam To,Departure,0,0,0,0,
12-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
12-07-2022,Sha Tau Kok,Departure,0,0,0,0,
12-07-2022,Shenzhen Bay,Arrival,1165,177,29,1371,
12-07-2022,Shenzhen Bay,Departure,1265,714,25,2004,
12-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
12-07-2022,China Ferry Terminal,Departure,0,0,0,0,
12-07-2022,Harbour Control,Arrival,0,0,0,0,
12-07-2022,Harbour Control,Departure,0,0,0,0,
12-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
12-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
12-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
12-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
13-07-2022,Airport,Arrival,2044,1262,165,3471,
13-07-2022,Airport,Departure,2412,408,132,2952,
13-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
13-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
13-07-2022,Hung Hom,Arrival,0,0,0,0,
13-07-2022,Hung Hom,Departure,0,0,0,0,
13-07-2022,Lo Wu,Arrival,0,0,0,0,
13-07-2022,Lo Wu,Departure,0,0,0,0,
13-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
13-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
13-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
13-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
13-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,151,12,42,205,
13-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,125,113,8,246,
13-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
13-07-2022,Lok Ma Chau,Departure,0,0,0,0,
13-07-2022,Man Kam To,Arrival,0,0,0,0,
13-07-2022,Man Kam To,Departure,0,0,0,0,
13-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
13-07-2022,Sha Tau Kok,Departure,0,0,0,0,
13-07-2022,Shenzhen Bay,Arrival,1100,176,28,1304,
13-07-2022,Shenzhen Bay,Departure,1059,728,16,1803,
13-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
13-07-2022,China Ferry Terminal,Departure,0,0,0,0,
13-07-2022,Harbour Control,Arrival,0,0,0,0,
13-07-2022,Harbour Control,Departure,0,0,0,0,
13-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
13-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
13-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
13-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
14-07-2022,Airport,Arrival,2112,922,163,3197,
14-07-2022,Airport,Departure,2940,529,143,3612,
14-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
14-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
14-07-2022,Hung Hom,Arrival,0,0,0,0,
14-07-2022,Hung Hom,Departure,0,0,0,0,
14-07-2022,Lo Wu,Arrival,0,0,0,0,
14-07-2022,Lo Wu,Departure,0,0,0,0,
14-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
14-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
14-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
14-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
14-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,151,27,50,228,
14-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,127,94,6,227,
14-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
14-07-2022,Lok Ma Chau,Departure,0,0,0,0,
14-07-2022,Man Kam To,Arrival,0,0,0,0,
14-07-2022,Man Kam To,Departure,0,0,0,0,
14-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
14-07-2022,Sha Tau Kok,Departure,0,0,0,0,
14-07-2022,Shenzhen Bay,Arrival,946,160,20,1126,
14-07-2022,Shenzhen Bay,Departure,1302,564,16,1882,
14-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
14-07-2022,China Ferry Terminal,Departure,0,0,0,0,
14-07-2022,Harbour Control,Arrival,0,0,0,0,
14-07-2022,Harbour Control,Departure,0,0,0,0,
14-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
14-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
14-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
14-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
15-07-2022,Airport,Arrival,2878,1437,225,4540,
15-07-2022,Airport,Departure,4080,599,185,4864,
15-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
15-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
15-07-2022,Hung Hom,Arrival,0,0,0,0,
15-07-2022,Hung Hom,Departure,0,0,0,0,
15-07-2022,Lo Wu,Arrival,0,0,0,0,
15-07-2022,Lo Wu,Departure,0,0,0,0,
15-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
15-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
15-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
15-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
15-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,131,8,58,197,
15-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,108,64,6,178,
15-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
15-07-2022,Lok Ma Chau,Departure,0,0,0,0,
15-07-2022,Man Kam To,Arrival,0,0,0,0,
15-07-2022,Man Kam To,Departure,0,0,0,0,
15-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
15-07-2022,Sha Tau Kok,Departure,0,0,0,0,
15-07-2022,Shenzhen Bay,Arrival,1200,205,34,1439,
15-07-2022,Shenzhen Bay,Departure,1268,642,18,1928,
15-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
15-07-2022,China Ferry Terminal,Departure,0,0,0,0,
15-07-2022,Harbour Control,Arrival,0,0,0,0,
15-07-2022,Harbour Control,Departure,0,0,0,0,
15-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
15-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
15-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
15-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
16-07-2022,Airport,Arrival,2402,1070,164,3636,
16-07-2022,Airport,Departure,3574,685,275,4534,
16-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
16-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
16-07-2022,Hung Hom,Arrival,0,0,0,0,
16-07-2022,Hung Hom,Departure,0,0,0,0,
16-07-2022,Lo Wu,Arrival,0,0,0,0,
16-07-2022,Lo Wu,Departure,0,0,0,0,
16-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
16-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
16-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
16-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
16-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,104,9,78,191,
16-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,64,33,3,100,
16-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
16-07-2022,Lok Ma Chau,Departure,0,0,0,0,
16-07-2022,Man Kam To,Arrival,0,0,0,0,
16-07-2022,Man Kam To,Departure,0,0,0,0,
16-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
16-07-2022,Sha Tau Kok,Departure,0,0,0,0,
16-07-2022,Shenzhen Bay,Arrival,1082,258,39,1379,
16-07-2022,Shenzhen Bay,Departure,1549,407,8,1964,
16-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
16-07-2022,China Ferry Terminal,Departure,0,0,0,0,
16-07-2022,Harbour Control,Arrival,0,0,0,0,
16-07-2022,Harbour Control,Departure,0,0,0,0,
16-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
16-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
16-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
16-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
17-07-2022,Airport,Arrival,4006,1073,191,5270,
17-07-2022,Airport,Departure,3976,609,187,4772,
17-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
17-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
17-07-2022,Hung Hom,Arrival,0,0,0,0,
17-07-2022,Hung Hom,Departure,0,0,0,0,
17-07-2022,Lo Wu,Arrival,0,0,0,0,
17-07-2022,Lo Wu,Departure,0,0,0,0,
17-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
17-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
17-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
17-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
17-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,133,25,37,195,
17-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,48,45,8,101,
17-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
17-07-2022,Lok Ma Chau,Departure,0,0,0,0,
17-07-2022,Man Kam To,Arrival,0,0,0,0,
17-07-2022,Man Kam To,Departure,0,0,0,0,
17-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
17-07-2022,Sha Tau Kok,Departure,0,0,0,0,
17-07-2022,Shenzhen Bay,Arrival,1362,240,44,1646,
17-07-2022,Shenzhen Bay,Departure,1577,401,11,1989,
17-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
17-07-2022,China Ferry Terminal,Departure,0,0,0,0,
17-07-2022,Harbour Control,Arrival,0,0,0,0,
17-07-2022,Harbour Control,Departure,0,0,0,0,
17-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
17-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
17-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
17-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
18-07-2022,Airport,Arrival,2475,1305,154,3934,
18-07-2022,Airport,Departure,2069,429,145,2643,
18-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
18-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
18-07-2022,Hung Hom,Arrival,0,0,0,0,
18-07-2022,Hung Hom,Departure,0,0,0,0,
18-07-2022,Lo Wu,Arrival,0,0,0,0,
18-07-2022,Lo Wu,Departure,0,0,0,0,
18-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
18-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
18-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
18-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
18-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,139,8,33,180,
18-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,103,29,12,144,
18-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
18-07-2022,Lok Ma Chau,Departure,0,0,0,0,
18-07-2022,Man Kam To,Arrival,0,0,0,0,
18-07-2022,Man Kam To,Departure,0,0,0,0,
18-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
18-07-2022,Sha Tau Kok,Departure,0,0,0,0,
18-07-2022,Shenzhen Bay,Arrival,994,145,23,1162,
18-07-2022,Shenzhen Bay,Departure,1626,446,18,2090,
18-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
18-07-2022,China Ferry Terminal,Departure,0,0,0,0,
18-07-2022,Harbour Control,Arrival,0,0,0,0,
18-07-2022,Harbour Control,Departure,0,0,0,0,
18-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
18-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
18-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
18-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
19-07-2022,Airport,Arrival,2409,1015,178,3602,
19-07-2022,Airport,Departure,2945,660,151,3756,
19-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
19-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
19-07-2022,Hung Hom,Arrival,0,0,0,0,
19-07-2022,Hung Hom,Departure,0,0,0,0,
19-07-2022,Lo Wu,Arrival,0,0,0,0,
19-07-2022,Lo Wu,Departure,0,0,0,0,
19-07-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
19-07-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0,
19-07-2022,Heung Yuen Wai,Arrival,0,0,0,0,
19-07-2022,Heung Yuen Wai,Departure,0,0,0,0,
19-07-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,86,6,35,127,
19-07-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,85,46,0,131,
19-07-2022,Lok Ma Chau,Arrival,0,0,0,0,
19-07-2022,Lok Ma Chau,Departure,0,0,0,0,
19-07-2022,Man Kam To,Arrival,0,0,0,0,
19-07-2022,Man Kam To,Departure,0,0,0,0,
19-07-2022,Sha Tau Kok,Arrival,0,0,0,0,
19-07-2022,Sha Tau Kok,Departure,0,0,0,0,
19-07-2022,Shenzhen Bay,Arrival,1052,216,29,1297,
19-07-2022,Shenzhen Bay,Departure,1658,410,16,2084,
19-07-2022,China Ferry Terminal,Arrival,0,0,0,0,
19-07-2022,China Ferry Terminal,Departure,0,0,0,0,
19-07-2022,Harbour Control,Arrival,0,0,0,0,
19-07-2022,Harbour Control,Departure,0,0,0,0,
19-07-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
19-07-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0,
19-07-2022,Macau Ferry Terminal,Arrival,0,0,0,0,
19-07-2022,Macau Ferry Terminal,Departure,0,0,0,0,
20-07-2022,Airport,Arrival,2278,1209,174,3661,
20-07-2022,Airport,Departure,2379,763,179,3321,
20-07-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0,
20-07-2022,Express Rail Link West Kowloon,Departure,0,0,0,0,
20-07-2022,Hung Hom,Arrival,0,0,0,0,
20-07-2022,Hung Hom,Departure,0,0,0,0,
